DATE;latitude;longitude;number;expver;tco3
01/05/2015;-7.57;112.42;0;1;0.0054423064
01/05/2015;-7.57;112.67;0;1;0.0054469835
01/05/2015;-7.57;112.92;0;1;0.0054566357
01/05/2015;-7.57;113.17;0;1;0.0054567307
01/05/2015;-7.57;113.42;0;1;0.005455075
01/05/2015;-7.57;113.67;0;1;0.0054540355
01/05/2015;-7.82;111.67;0;1;0.005442096
01/05/2015;-7.82;111.92;0;1;0.0054474585
01/05/2015;-7.82;112.17;0;1;0.0054404065
01/05/2015;-7.82;112.42;0;1;0.0054225996
01/05/2015;-7.82;112.67;0;1;0.0054205824
01/05/2015;-7.82;112.92;0;1;0.0054343417
01/05/2015;-7.82;113.17;0;1;0.0054398943
01/05/2015;-7.82;113.42;0;1;0.0054375194
01/05/2015;-7.82;113.67;0;1;0.005433228
01/05/2015;-8.07;111.67;0;1;0.005441813
01/05/2015;-8.07;111.92;0;1;0.0054445993
01/05/2015;-8.07;112.17;0;1;0.005437333
01/05/2015;-8.07;112.42;0;1;0.005425008
01/05/2015;-8.07;112.67;0;1;0.0054151043
01/05/2015;-8.07;112.92;0;1;0.005416503
01/05/2015;-8.07;113.17;0;1;0.0054232627
01/05/2015;-8.07;113.42;0;1;0.0054236352
01/05/2015;-8.07;113.67;0;1;0.0054177325
01/05/2015;-8.32;111.67;0;1;0.005444655
01/05/2015;-8.32;111.92;0;1;0.005445514
01/05/2015;-8.32;112.17;0;1;0.0054429863
01/05/2015;-8.32;112.42;0;1;0.0054368265
01/05/2015;-8.32;112.67;0;1;0.005433416
01/05/2015;-8.32;112.92;0;1;0.0054333434
01/05/2015;-8.32;113.17;0;1;0.005437942
01/05/2015;-8.32;113.42;0;1;0.005439287
01/05/2015;-8.32;113.67;0;1;0.0054341536
01/05/2015;-8.57;111.67;0;1;0.0054458138
01/05/2015;-8.57;111.92;0;1;0.005445257
01/05/2015;-8.57;112.17;0;1;0.0054429546
01/05/2015;-8.57;112.42;0;1;0.0054419897
01/05/2015;-8.57;112.67;0;1;0.005441075
01/05/2015;-8.57;112.92;0;1;0.0054410174
01/05/2015;-8.57;113.17;0;1;0.005442051
01/05/2015;-8.57;113.42;0;1;0.005441418
01/05/2015;-8.57;113.67;0;1;0.0054384433
01/06/2015;-6.57;111.67;0;1;0.005430881
01/06/2015;-6.57;111.92;0;1;0.005429838
01/06/2015;-6.57;112.17;0;1;0.005428765
01/06/2015;-6.57;112.42;0;1;0.005427733
01/06/2015;-6.57;112.67;0;1;0.0054260157
01/06/2015;-6.57;112.92;0;1;0.0054239184
01/06/2015;-6.57;113.17;0;1;0.005421493
01/06/2015;-6.57;113.42;0;1;0.0054189637
01/06/2015;-6.57;113.67;0;1;0.005416643
01/06/2015;-6.82;111.67;0;1;0.0054137707
01/06/2015;-6.82;111.92;0;1;0.0054130964
01/06/2015;-6.82;112.17;0;1;0.005413007
01/06/2015;-6.82;112.42;0;1;0.0054120645
01/06/2015;-6.82;112.67;0;1;0.0054104403
01/06/2015;-6.82;112.92;0;1;0.005408533
01/06/2015;-6.82;113.17;0;1;0.0054056533
01/06/2015;-6.82;113.42;0;1;0.0054030716
01/06/2015;-6.82;113.67;0;1;0.0054010376
01/06/2015;-7.07;111.67;0;1;0.005397361
01/06/2015;-7.07;111.92;0;1;0.005396828
01/06/2015;-7.07;112.17;0;1;0.0053972825
01/06/2015;-7.07;112.42;0;1;0.0053966194
01/06/2015;-7.07;112.67;0;1;0.0053949133
01/06/2015;-7.07;112.92;0;1;0.0053917505
01/06/2015;-7.07;113.17;0;1;0.005388912
01/06/2015;-7.07;113.42;0;1;0.0053873137
01/06/2015;-7.07;113.67;0;1;0.0053853206
01/06/2015;-7.32;111.67;0;1;0.0053817257
01/06/2015;-7.32;111.92;0;1;0.0053812824
01/06/2015;-7.32;112.17;0;1;0.005381055
01/06/2015;-7.32;112.42;0;1;0.0053795874
01/06/2015;-7.32;112.67;0;1;0.005380001
01/06/2015;-7.32;112.92;0;1;0.0053760745
01/06/2015;-7.32;113.17;0;1;0.0053749643
01/06/2015;-7.32;113.42;0;1;0.005373504
01/06/2015;-7.32;113.67;0;1;0.005370967
01/06/2015;-7.57;111.67;0;1;0.005362354
01/06/2015;-7.57;111.92;0;1;0.005365245
01/06/2015;-7.57;112.17;0;1;0.0053624883
01/06/2015;-7.57;112.42;0;1;0.005349271
01/06/2015;-7.57;112.67;0;1;0.0053528436
01/06/2015;-7.57;112.92;0;1;0.0053614564
01/06/2015;-7.57;113.17;0;1;0.0053603128
01/06/2015;-7.57;113.42;0;1;0.005357042
01/06/2015;-7.57;113.67;0;1;0.005354356
01/06/2015;-7.82;111.67;0;1;0.005342152
01/06/2015;-7.82;111.92;0;1;0.0053467937
01/06/2015;-7.82;112.17;0;1;0.0053400323
01/06/2015;-7.82;112.42;0;1;0.0053212643
01/06/2015;-7.82;112.67;0;1;0.005317852
01/06/2015;-7.82;112.92;0;1;0.0053304657
01/06/2015;-7.82;113.17;0;1;0.005334545
01/06/2015;-7.82;113.42;0;1;0.005330641
01/06/2015;-7.82;113.67;0;1;0.005324941
01/06/2015;-8.07;111.67;0;1;0.00533285
01/06/2015;-8.07;111.92;0;1;0.0053350776
01/06/2015;-8.07;112.17;0;1;0.0053283535
01/06/2015;-8.07;112.42;0;1;0.0053152256
01/06/2015;-8.07;112.67;0;1;0.005303871
01/06/2015;-8.07;112.92;0;1;0.0053039193
01/06/2015;-8.07;113.17;0;1;0.005309332
01/06/2015;-8.07;113.42;0;1;0.00530871
01/06/2015;-8.07;113.67;0;1;0.005301293
01/06/2015;-8.32;111.67;0;1;0.005326662
01/06/2015;-8.32;111.92;0;1;0.0053269975
01/06/2015;-8.32;112.17;0;1;0.0053246096
01/06/2015;-8.32;112.42;0;1;0.0053175725
01/06/2015;-8.32;112.67;0;1;0.00531308
01/06/2015;-8.32;112.92;0;1;0.0053117946
01/06/2015;-8.32;113.17;0;1;0.0053152107
01/06/2015;-8.32;113.42;0;1;0.0053158067
01/06/2015;-8.32;113.67;0;1;0.005309824
01/06/2015;-8.57;111.67;0;1;0.005319547
01/06/2015;-8.57;111.92;0;1;0.0053185225
01/06/2015;-8.57;112.17;0;1;0.0053163245
01/06/2015;-8.57;112.42;0;1;0.005314827
01/06/2015;-8.57;112.67;0;1;0.005312875
01/06/2015;-8.57;112.92;0;1;0.005311694
01/06/2015;-8.57;113.17;0;1;0.005311519
01/06/2015;-8.57;113.42;0;1;0.0053100847
01/06/2015;-8.57;113.67;0;1;0.0053063966
01/07/2015;-6.57;111.67;0;1;0.0055446066
01/07/2015;-6.57;111.92;0;1;0.0055440553
01/07/2015;-6.57;112.17;0;1;0.0055434406
01/07/2015;-6.57;112.42;0;1;0.005543068
01/07/2015;-6.57;112.67;0;1;0.0055421293
01/07/2015;-6.57;112.92;0;1;0.0055411495
01/07/2015;-6.57;113.17;0;1;0.0055401362
01/07/2015;-6.57;113.42;0;1;0.005539205
01/07/2015;-6.57;113.67;0;1;0.005538348
01/07/2015;-6.82;111.67;0;1;0.005522784
01/07/2015;-6.82;111.92;0;1;0.0055226535
01/07/2015;-6.82;112.17;0;1;0.005523272
01/07/2015;-6.82;112.42;0;1;0.0055230707
01/07/2015;-6.82;112.67;0;1;0.0055223666
01/07/2015;-6.82;112.92;0;1;0.005521558
01/07/2015;-6.82;113.17;0;1;0.005519975
01/07/2015;-6.82;113.42;0;1;0.0055189617
01/07/2015;-6.82;113.67;0;1;0.005518634
01/07/2015;-7.07;111.67;0;1;0.0055015534
01/07/2015;-7.07;111.92;0;1;0.0055017583
01/07/2015;-7.07;112.17;0;1;0.0055031106
01/07/2015;-7.07;112.42;0;1;0.0055033714
01/07/2015;-7.07;112.67;0;1;0.005502619
01/07/2015;-7.07;112.92;0;1;0.005500488
01/07/2015;-7.07;113.17;0;1;0.0054989085
01/07/2015;-7.07;113.42;0;1;0.0054989196
01/07/2015;-7.07;113.67;0;1;0.005498633
01/07/2015;-7.32;111.67;0;1;0.005481299
01/07/2015;-7.32;111.92;0;1;0.005481649
01/07/2015;-7.32;112.17;0;1;0.0054823235
01/07/2015;-7.32;112.42;0;1;0.005481664
01/07/2015;-7.32;112.67;0;1;0.005483348
01/07/2015;-7.32;112.92;0;1;0.0054804273
01/07/2015;-7.32;113.17;0;1;0.0054809116
01/07/2015;-7.32;113.42;0;1;0.0054810606
01/07/2015;-7.32;113.67;0;1;0.005480122
01/07/2015;-7.57;111.67;0;1;0.005457092
01/07/2015;-7.57;111.92;0;1;0.0054609366
01/07/2015;-7.57;112.17;0;1;0.0054588504
01/07/2015;-7.57;112.42;0;1;0.005445037
01/07/2015;-7.57;112.67;0;1;0.005450234
01/07/2015;-7.57;112.92;0;1;0.005461395
01/07/2015;-7.57;113.17;0;1;0.0054618716
01/07/2015;-7.57;113.42;0;1;0.005459808
01/07/2015;-7.57;113.67;0;1;0.0054586977
01/07/2015;-7.82;111.67;0;1;0.0054320246
01/07/2015;-7.82;111.92;0;1;0.005437702
01/07/2015;-7.82;112.17;0;1;0.0054306947
01/07/2015;-7.82;112.42;0;1;0.0054107793
01/07/2015;-7.82;112.67;0;1;0.0054084547
01/07/2015;-7.82;112.92;0;1;0.0054238774
01/07/2015;-7.82;113.17;0;1;0.005429812
01/07/2015;-7.82;113.42;0;1;0.0054269545
01/07/2015;-7.82;113.67;0;1;0.0054221824
01/07/2015;-8.07;111.67;0;1;0.00541858
01/07/2015;-8.07;111.92;0;1;0.0054214187
01/07/2015;-8.07;112.17;0;1;0.005414311
01/07/2015;-8.07;112.42;0;1;0.0054006316
01/07/2015;-8.07;112.67;0;1;0.0053894483
01/07/2015;-8.07;112.92;0;1;0.0053909495
01/07/2015;-8.07;113.17;0;1;0.005398277
01/07/2015;-8.07;113.42;0;1;0.0053985044
01/07/2015;-8.07;113.67;0;1;0.0053919815
01/07/2015;-8.32;111.67;0;1;0.0054093488
01/07/2015;-8.32;111.92;0;1;0.0054102056
01/07/2015;-8.32;112.17;0;1;0.0054081157
01/07/2015;-8.32;112.42;0;1;0.0054011717
01/07/2015;-8.32;112.67;0;1;0.0053972714
01/07/2015;-8.32;112.92;0;1;0.005396869
01/07/2015;-8.32;113.17;0;1;0.0054013617
01/07/2015;-8.32;113.42;0;1;0.005402766
01/07/2015;-8.32;113.67;0;1;0.0053976774
01/07/2015;-8.57;111.67;0;1;0.0053991824
01/07/2015;-8.57;111.92;0;1;0.005398575
01/07/2015;-8.57;112.17;0;1;0.0053966157
01/07/2015;-8.57;112.42;0;1;0.005395595
01/07/2015;-8.57;112.67;0;1;0.005394358
01/07/2015;-8.57;112.92;0;1;0.005393956
01/07/2015;-8.57;113.17;0;1;0.005394779
01/07/2015;-8.57;113.42;0;1;0.0053942464
01/07/2015;-8.57;113.67;0;1;0.0053914897
01/08/2015;-6.57;111.67;0;1;0.005717892
01/08/2015;-6.57;111.92;0;1;0.005716957
01/08/2015;-6.57;112.17;0;1;0.005715918
01/08/2015;-6.57;112.42;0;1;0.0057149716
01/08/2015;-6.57;112.67;0;1;0.0057135187
01/08/2015;-6.57;112.92;0;1;0.0057120956
01/08/2015;-6.57;113.17;0;1;0.0057105273
01/08/2015;-6.57;113.42;0;1;0.0057087615
01/08/2015;-6.57;113.67;0;1;0.0057071745
01/08/2015;-6.82;111.67;0;1;0.00570127
01/08/2015;-6.82;111.92;0;1;0.005700659
01/08/2015;-6.82;112.17;0;1;0.005700618
01/08/2015;-6.82;112.42;0;1;0.005699858
01/08/2015;-6.82;112.67;0;1;0.005698703
01/08/2015;-6.82;112.92;0;1;0.005697474
01/08/2015;-6.82;113.17;0;1;0.00569525
01/08/2015;-6.82;113.42;0;1;0.005693421
01/08/2015;-6.82;113.67;0;1;0.005692046
01/08/2015;-7.07;111.67;0;1;0.00568543
01/08/2015;-7.07;111.92;0;1;0.0056849383
01/08/2015;-7.07;112.17;0;1;0.0056855306
01/08/2015;-7.07;112.42;0;1;0.0056850538
01/08/2015;-7.07;112.67;0;1;0.0056838654
01/08/2015;-7.07;112.92;0;1;0.0056815073
01/08/2015;-7.07;113.17;0;1;0.0056792423
01/08/2015;-7.07;113.42;0;1;0.005678229
01/08/2015;-7.07;113.67;0;1;0.0056768917
01/08/2015;-7.32;111.67;0;1;0.005670335
01/08/2015;-7.32;111.92;0;1;0.0056699105
01/08/2015;-7.32;112.17;0;1;0.0056697205
01/08/2015;-7.32;112.42;0;1;0.0056682713
01/08/2015;-7.32;112.67;0;1;0.005669456
01/08/2015;-7.32;112.92;0;1;0.0056663565
01/08/2015;-7.32;113.17;0;1;0.0056660734
01/08/2015;-7.32;113.42;0;1;0.0056651942
01/08/2015;-7.32;113.67;0;1;0.0056630075
01/08/2015;-7.57;111.67;0;1;0.0056506395
01/08/2015;-7.57;111.92;0;1;0.005653791
01/08/2015;-7.57;112.17;0;1;0.005650867
01/08/2015;-7.57;112.42;0;1;0.0056361333
01/08/2015;-7.57;112.67;0;1;0.005640734
01/08/2015;-7.57;112.92;0;1;0.0056516603
01/08/2015;-7.57;113.17;0;1;0.0056513064
01/08/2015;-7.57;113.42;0;1;0.005648274
01/08/2015;-7.57;113.67;0;1;0.0056458674
01/08/2015;-7.82;111.67;0;1;0.0056298487
01/08/2015;-7.82;111.92;0;1;0.0056347884
01/08/2015;-7.82;112.17;0;1;0.0056272335
01/08/2015;-7.82;112.42;0;1;0.005605992
01/08/2015;-7.82;112.67;0;1;0.005601909
01/08/2015;-7.82;112.92;0;1;0.0056173652
01/08/2015;-7.82;113.17;0;1;0.0056231245
01/08/2015;-7.82;113.42;0;1;0.005619347
01/08/2015;-7.82;113.67;0;1;0.0056133308
01/08/2015;-8.07;111.67;0;1;0.0056211203
01/08/2015;-8.07;111.92;0;1;0.0056230947
01/08/2015;-8.07;112.17;0;1;0.0056153946
01/08/2015;-8.07;112.42;0;1;0.0056000873
01/08/2015;-8.07;112.67;0;1;0.0055872053
01/08/2015;-8.07;112.92;0;1;0.0055881217
01/08/2015;-8.07;113.17;0;1;0.0055954494
01/08/2015;-8.07;113.42;0;1;0.00559495
01/08/2015;-8.07;113.67;0;1;0.00558703
01/08/2015;-8.32;111.67;0;1;0.0056159757
01/08/2015;-8.32;111.92;0;1;0.0056158975
01/08/2015;-8.32;112.17;0;1;0.0056128353
01/08/2015;-8.32;112.42;0;1;0.0056044087
01/08/2015;-8.32;112.67;0;1;0.0055992305
01/08/2015;-8.32;112.92;0;1;0.0055978
01/08/2015;-8.32;113.17;0;1;0.005601611
01/08/2015;-8.32;113.42;0;1;0.0056022294
01/08/2015;-8.32;113.67;0;1;0.0055957437
01/08/2015;-8.57;111.67;0;1;0.0056087226
01/08/2015;-8.57;111.92;0;1;0.0056072734
01/08/2015;-8.57;112.17;0;1;0.0056043193
01/08/2015;-8.57;112.42;0;1;0.005602304
01/08/2015;-8.57;112.67;0;1;0.0055998154
01/08/2015;-8.57;112.92;0;1;0.005598426
01/08/2015;-8.57;113.17;0;1;0.00559837
01/08/2015;-8.57;113.42;0;1;0.005596798
01/08/2015;-8.57;113.67;0;1;0.005592786
01/09/2015;-6.57;111.67;0;1;0.0058004186
01/09/2015;-6.57;111.92;0;1;0.0057980493
01/09/2015;-6.57;112.17;0;1;0.005795665
01/09/2015;-6.57;112.42;0;1;0.005793195
01/09/2015;-6.57;112.67;0;1;0.0057899505
01/09/2015;-6.57;112.92;0;1;0.005786918
01/09/2015;-6.57;113.17;0;1;0.0057839192
01/09/2015;-6.57;113.42;0;1;0.005781252
01/09/2015;-6.57;113.67;0;1;0.0057789534
01/09/2015;-6.82;111.67;0;1;0.005784545
01/09/2015;-6.82;111.92;0;1;0.0057825223
01/09/2015;-6.82;112.17;0;1;0.0057812072
01/09/2015;-6.82;112.42;0;1;0.005778957
01/09/2015;-6.82;112.67;0;1;0.005776141
01/09/2015;-6.82;112.92;0;1;0.0057733096
01/09/2015;-6.82;113.17;0;1;0.0057701916
01/09/2015;-6.82;113.42;0;1;0.0057675093
01/09/2015;-6.82;113.67;0;1;0.00576552
01/09/2015;-7.07;111.67;0;1;0.005770091
01/09/2015;-7.07;111.92;0;1;0.0057679676
01/09/2015;-7.07;112.17;0;1;0.0057673566
01/09/2015;-7.07;112.42;0;1;0.0057653114
01/09/2015;-7.07;112.67;0;1;0.0057625584
01/09/2015;-7.07;112.92;0;1;0.0057588965
01/09/2015;-7.07;113.17;0;1;0.005755849
01/09/2015;-7.07;113.42;0;1;0.005754333
01/09/2015;-7.07;113.67;0;1;0.0057524145
01/09/2015;-7.32;111.67;0;1;0.0057569817
01/09/2015;-7.32;111.92;0;1;0.005754743
01/09/2015;-7.32;112.17;0;1;0.005753625
01/09/2015;-7.32;112.42;0;1;0.005750403
01/09/2015;-7.32;112.67;0;1;0.0057496987
01/09/2015;-7.32;112.92;0;1;0.0057453066
01/09/2015;-7.32;113.17;0;1;0.005744189
01/09/2015;-7.32;113.42;0;1;0.0057428516
01/09/2015;-7.32;113.67;0;1;0.005740367
01/09/2015;-7.57;111.67;0;1;0.0057396777
01/09/2015;-7.57;111.92;0;1;0.0057406276
01/09/2015;-7.57;112.17;0;1;0.005737249
01/09/2015;-7.57;112.42;0;1;0.00572066
01/09/2015;-7.57;112.67;0;1;0.0057232194
01/09/2015;-7.57;112.92;0;1;0.005732216
01/09/2015;-7.57;113.17;0;1;0.0057310835
01/09/2015;-7.57;113.42;0;1;0.0057274587
01/09/2015;-7.57;113.67;0;1;0.0057247765
01/09/2015;-7.82;111.67;0;1;0.0057219714
01/09/2015;-7.82;111.92;0;1;0.005724855
01/09/2015;-7.82;112.17;0;1;0.005716931
01/09/2015;-7.82;112.42;0;1;0.005693849
01/09/2015;-7.82;112.67;0;1;0.005688142
01/09/2015;-7.82;112.92;0;1;0.005701218
01/09/2015;-7.82;113.17;0;1;0.0057053566
01/09/2015;-7.82;113.42;0;1;0.0057008006
01/09/2015;-7.82;113.67;0;1;0.005693879
01/09/2015;-8.07;111.67;0;1;0.0057157986
01/09/2015;-8.07;111.92;0;1;0.005715873
01/09/2015;-8.07;112.17;0;1;0.005707469
01/09/2015;-8.07;112.42;0;1;0.0056907795
01/09/2015;-8.07;112.67;0;1;0.0056763515
01/09/2015;-8.07;112.92;0;1;0.0056752153
01/09/2015;-8.07;113.17;0;1;0.005680654
01/09/2015;-8.07;113.42;0;1;0.0056788586
01/09/2015;-8.07;113.67;0;1;0.0056700446
01/09/2015;-8.32;111.67;0;1;0.0057140253
01/09/2015;-8.32;111.92;0;1;0.0057121925
01/09/2015;-8.32;112.17;0;1;0.0057079233
01/09/2015;-8.32;112.42;0;1;0.0056982227
01/09/2015;-8.32;112.67;0;1;0.0056919083
01/09/2015;-8.32;112.92;0;1;0.0056887344
01/09/2015;-8.32;113.17;0;1;0.0056907795
01/09/2015;-8.32;113.42;0;1;0.0056899525
01/09/2015;-8.32;113.67;0;1;0.005682092
01/09/2015;-8.57;111.67;0;1;0.0057109147
01/09/2015;-8.57;111.92;0;1;0.0057080872
01/09/2015;-8.57;112.17;0;1;0.00570387
01/09/2015;-8.57;112.42;0;1;0.005700186
01/09/2015;-8.57;112.67;0;1;0.0056965575
01/09/2015;-8.57;112.92;0;1;0.005693607
01/09/2015;-8.57;113.17;0;1;0.005691707
01/09/2015;-8.57;113.42;0;1;0.0056885257
01/09/2015;-8.57;113.67;0;1;0.0056829005
01/10/2015;-6.57;111.67;0;1;0.006029956
01/10/2015;-6.57;111.92;0;1;0.006029425
01/10/2015;-6.57;112.17;0;1;0.0060281437
01/10/2015;-6.57;112.42;0;1;0.0060273856
01/10/2015;-6.57;112.67;0;1;0.0060256626
01/10/2015;-6.57;112.92;0;1;0.0060240235
01/10/2015;-6.57;113.17;0;1;0.00602212
01/10/2015;-6.57;113.42;0;1;0.0060205124
01/10/2015;-6.57;113.67;0;1;0.0060187634
01/10/2015;-6.82;111.67;0;1;0.0060196463
01/10/2015;-6.82;111.92;0;1;0.006019756
01/10/2015;-6.82;112.17;0;1;0.0060201846
01/10/2015;-6.82;112.42;0;1;0.0060197506
01/10/2015;-6.82;112.67;0;1;0.006019078
01/10/2015;-6.82;112.92;0;1;0.006017849
01/10/2015;-6.82;113.17;0;1;0.0060160737
01/10/2015;-6.82;113.42;0;1;0.0060144383
01/10/2015;-6.82;113.67;0;1;0.006013414
01/10/2015;-7.07;111.67;0;1;0.006010223
01/10/2015;-7.07;111.92;0;1;0.0060102846
01/10/2015;-7.07;112.17;0;1;0.006011611
01/10/2015;-7.07;112.42;0;1;0.0060125645
01/10/2015;-7.07;112.67;0;1;0.0060119834
01/10/2015;-7.07;112.92;0;1;0.0060097706
01/10/2015;-7.07;113.17;0;1;0.006008139
01/10/2015;-7.07;113.42;0;1;0.0060084537
01/10/2015;-7.07;113.67;0;1;0.006007515
01/10/2015;-7.32;111.67;0;1;0.0060009733
01/10/2015;-7.32;111.92;0;1;0.0060011633
01/10/2015;-7.32;112.17;0;1;0.006001288
01/10/2015;-7.32;112.42;0;1;0.0060018897
01/10/2015;-7.32;112.67;0;1;0.006007187
01/10/2015;-7.32;112.92;0;1;0.0060039014
01/10/2015;-7.32;113.17;0;1;0.0060040485
01/10/2015;-7.32;113.42;0;1;0.0060045775
01/10/2015;-7.32;113.67;0;1;0.006003037
01/10/2015;-7.57;111.67;0;1;0.0059877373
01/10/2015;-7.57;111.92;0;1;0.005991865
01/10/2015;-7.57;112.17;0;1;0.005988043
01/10/2015;-7.57;112.42;0;1;0.0059732944
01/10/2015;-7.57;112.67;0;1;0.005983973
01/10/2015;-7.57;112.92;0;1;0.0059968773
01/10/2015;-7.57;113.17;0;1;0.0059967265
01/10/2015;-7.57;113.42;0;1;0.0059933644
01/10/2015;-7.57;113.67;0;1;0.0059916656
01/10/2015;-7.82;111.67;0;1;0.005975509
01/10/2015;-7.82;111.92;0;1;0.0059809294
01/10/2015;-7.82;112.17;0;1;0.005968161
01/10/2015;-7.82;112.42;0;1;0.005945986
01/10/2015;-7.82;112.67;0;1;0.0059454907
01/10/2015;-7.82;112.92;0;1;0.0059630927
01/10/2015;-7.82;113.17;0;1;0.0059683304
01/10/2015;-7.82;113.42;0;1;0.005964007
01/10/2015;-7.82;113.67;0;1;0.0059587136
01/10/2015;-8.07;111.67;0;1;0.00597745
01/10/2015;-8.07;111.92;0;1;0.0059785284
01/10/2015;-8.07;112.17;0;1;0.005966056
01/10/2015;-8.07;112.42;0;1;0.00595071
01/10/2015;-8.07;112.67;0;1;0.0059383996
01/10/2015;-8.07;112.92;0;1;0.0059401747
01/10/2015;-8.07;113.17;0;1;0.0059471875
01/10/2015;-8.07;113.42;0;1;0.005945295
01/10/2015;-8.07;113.67;0;1;0.0059374757
01/10/2015;-8.32;111.67;0;1;0.0059827045
01/10/2015;-8.32;111.92;0;1;0.005981503
01/10/2015;-8.32;112.17;0;1;0.0059774294
01/10/2015;-8.32;112.42;0;1;0.005970331
01/10/2015;-8.32;112.67;0;1;0.005966438
01/10/2015;-8.32;112.92;0;1;0.0059663523
01/10/2015;-8.32;113.17;0;1;0.005970426
01/10/2015;-8.32;113.42;0;1;0.005969707
01/10/2015;-8.32;113.67;0;1;0.0059631616
01/10/2015;-8.57;111.67;0;1;0.005984774
01/10/2015;-8.57;111.92;0;1;0.005982762
01/10/2015;-8.57;112.17;0;1;0.0059790295
01/10/2015;-8.57;112.42;0;1;0.0059780944
01/10/2015;-8.57;112.67;0;1;0.005977083
01/10/2015;-8.57;112.92;0;1;0.0059763193
01/10/2015;-8.57;113.17;0;1;0.0059763957
01/10/2015;-8.57;113.42;0;1;0.005974766
01/10/2015;-8.57;113.67;0;1;0.005971294
01/11/2015;-6.57;111.67;0;1;0.005912481
01/11/2015;-6.57;111.92;0;1;0.0059137344
01/11/2015;-6.57;112.17;0;1;0.005914163
01/11/2015;-6.57;112.42;0;1;0.0059148353
01/11/2015;-6.57;112.67;0;1;0.0059147496
01/11/2015;-6.57;112.92;0;1;0.005914539
01/11/2015;-6.57;113.17;0;1;0.0059136245
01/11/2015;-6.57;113.42;0;1;0.0059126224
01/11/2015;-6.57;113.67;0;1;0.0059114695
01/11/2015;-6.82;111.67;0;1;0.00590734
01/11/2015;-6.82;111.92;0;1;0.005909523
01/11/2015;-6.82;112.17;0;1;0.005912276
01/11/2015;-6.82;112.42;0;1;0.005913181
01/11/2015;-6.82;112.67;0;1;0.0059141833
01/11/2015;-6.82;112.92;0;1;0.0059142914
01/11/2015;-6.82;113.17;0;1;0.0059133824
01/11/2015;-6.82;113.42;0;1;0.0059122983
01/11/2015;-6.82;113.67;0;1;0.005912099
01/11/2015;-7.07;111.67;0;1;0.0059006065
01/11/2015;-7.07;111.92;0;1;0.005903555
01/11/2015;-7.07;112.17;0;1;0.005907502
01/11/2015;-7.07;112.42;0;1;0.005909797
01/11/2015;-7.07;112.67;0;1;0.0059110206
01/11/2015;-7.07;112.92;0;1;0.0059105437
01/11/2015;-7.07;113.17;0;1;0.005909782
01/11/2015;-7.07;113.42;0;1;0.0059115645
01/11/2015;-7.07;113.67;0;1;0.005911488
01/11/2015;-7.32;111.67;0;1;0.005894808
01/11/2015;-7.32;111.92;0;1;0.005897846
01/11/2015;-7.32;112.17;0;1;0.005900532
01/11/2015;-7.32;112.42;0;1;0.0059022475
01/11/2015;-7.32;112.67;0;1;0.0059095006
01/11/2015;-7.32;112.92;0;1;0.0059080217
01/11/2015;-7.32;113.17;0;1;0.005909575
01/11/2015;-7.32;113.42;0;1;0.005911654
01/11/2015;-7.32;113.67;0;1;0.005911531
01/11/2015;-7.57;111.67;0;1;0.005886184
01/11/2015;-7.57;111.92;0;1;0.005892435
01/11/2015;-7.57;112.17;0;1;0.0058910474
01/11/2015;-7.57;112.42;0;1;0.005877698
01/11/2015;-7.57;112.67;0;1;0.005890364
01/11/2015;-7.57;112.92;0;1;0.0059055537
01/11/2015;-7.57;113.17;0;1;0.005906798
01/11/2015;-7.57;113.42;0;1;0.005904408
01/11/2015;-7.57;113.67;0;1;0.0059040654
01/11/2015;-7.82;111.67;0;1;0.0058762543
01/11/2015;-7.82;111.92;0;1;0.005884107
01/11/2015;-7.82;112.17;0;1;0.005874632
01/11/2015;-7.82;112.42;0;1;0.0058542415
01/11/2015;-7.82;112.67;0;1;0.005856665
01/11/2015;-7.82;112.92;0;1;0.0058770236
01/11/2015;-7.82;113.17;0;1;0.0058834907
01/11/2015;-7.82;113.42;0;1;0.0058797915
01/11/2015;-7.82;113.67;0;1;0.005876787
01/11/2015;-8.07;111.67;0;1;0.005882442
01/11/2015;-8.07;111.92;0;1;0.0058862492
01/11/2015;-8.07;112.17;0;1;0.0058764704
01/11/2015;-8.07;112.42;0;1;0.0058620833
01/11/2015;-8.07;112.67;0;1;0.0058523826
01/11/2015;-8.07;112.92;0;1;0.0058556627
01/11/2015;-8.07;113.17;0;1;0.0058638677
01/11/2015;-8.07;113.42;0;1;0.0058634914
01/11/2015;-8.07;113.67;0;1;0.0058589056
01/11/2015;-8.32;111.67;0;1;0.0058944635
01/11/2015;-8.32;111.92;0;1;0.005895894
01/11/2015;-8.32;112.17;0;1;0.005893057
01/11/2015;-8.32;112.42;0;1;0.005886512
01/11/2015;-8.32;112.67;0;1;0.0058835726
01/11/2015;-8.32;112.92;0;1;0.005885074
01/11/2015;-8.32;113.17;0;1;0.005890837
01/11/2015;-8.32;113.42;0;1;0.005890779
01/11/2015;-8.32;113.67;0;1;0.0058854464
01/11/2015;-8.57;111.67;0;1;0.005901685
01/11/2015;-8.57;111.92;0;1;0.0059013832
01/11/2015;-8.57;112.17;0;1;0.0058989916
01/11/2015;-8.57;112.42;0;1;0.0058983993
01/11/2015;-8.57;112.67;0;1;0.005898036
01/11/2015;-8.57;112.92;0;1;0.005899053
01/11/2015;-8.57;113.17;0;1;0.0059009884
